Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV,Churn
CUST-02006,64,Suburban,High,441,58.25740680021772,180.393125282796,35.454030248011414,25637.084234967075,261,166,685,16,288.68433006397237,Daily,Credit Card,6,19.677078426036278,2,5718.563359749407,1
CUST-05258,59,Rural,High,616,435.245763641257,943.2612042845649,18.442015492809222,268134.71873363364,11,222,8565,17,139.0624642087202,Monthly,Debit Card,14,2.18284342364172,5,5375.520763495176,1
CUST-01546,38,Urban,Low,416,837.1139546974592,3429.983573533623,30.308403841044132,348218.5870072147,363,226,512,30,138.88565058303215,Monthly,Credit Card,18,36.49927071695109,3,1226.0340817909455,1
CUST-01468,38,Urban,Low,126,330.08690271115444,2963.1995288705934,7.262536495647975,41640.09423952907,186,235,137,16,139.06852670690705,Daily,Debit Card,15,37.68045877153426,5,4231.872648961177,1
CUST-04766,44,Rural,Medium,558,221.23645558374145,3663.818978129658,38.21571327761066,123444.16707285278,335,251,5892,11,307.48674291679686,Weekly,Credit Card,18,46.68781038857311,4,4957.0076406628505,1
CUST-00051,21,Rural,Medium,392,246.039463490402,1571.2696396476706,40.56038176347011,96396.83705580527,184,288,6861,12,184.74617437237927,Monthly,UPI,1,13.776410830381165,6,9148.576419694718,1
CUST-03993,59,Rural,High,804,26.539030992450254,3698.1000844712516,19.587910221592733,21262.468207265996,307,315,7501,1,160.04783926460175,Daily,Credit Card,4,17.07144539184264,3,6353.012243585128,1
CUST-02336,51,Rural,Low,199,999.2536309651854,2679.327265937162,96.41735548018606,198893.1515849702,124,173,2806,6,385.5049622709918,Daily,Wallet,2,27.85887762987066,6,1068.2532851721144,1
CUST-01012,31,Rural,High,103,819.9314213068451,966.6359271815387,56.144239457520946,84507.309695193,54,26,3572,29,143.99077469690823,Monthly,Debit Card,6,23.159213255944334,7,2789.209396653542,0
CUST-02072,35,Suburban,Medium,754,871.8370384748208,283.7434362891471,53.977722157166156,657338.0614941589,40,169,5016,19,244.6518832880137,Weekly,Wallet,18,35.89271884781614,4,918.5686467142983,1
CUST-05931,46,Rural,High,355,273.1623353153986,4826.918458196046,66.38271940686607,96876.36726347964,262,81,6047,15,406.04055656085137,Weekly,Debit Card,16,18.584608230589065,10,4658.029849773852,0
CUST-03903,48,Rural,Medium,13,967.874194817988,3030.687751269944,28.02300917698465,12562.951932067746,6,21,2956,21,456.4764163350343,Daily,UPI,13,19.166518706463737,4,4936.510136318713,0
CUST-00330,52,Rural,Medium,481,19.44884965655146,3234.794520729098,50.81699576097566,9453.396246626404,69,365,3414,11,205.33548321932986,Weekly,Debit Card,13,2.556837265014332,3,7400.129219681174,1
CUST-05100,53,Urban,High,259,542.7513460352603,4697.766521683084,84.52337220118349,140620.06977242886,124,275,1088,5,486.17818835403784,Weekly,Credit Card,12,14.01550923286174,8,6372.7393195913955,1
CUST-06023,31,Rural,High,171,670.15127361289,3416.9749523869523,55.130571648511406,114635.206364171,315,321,6453,0,57.109659269093896,Daily,Wallet,12,1.3140807278031434,7,5885.257800617025,1
CUST-05125,44,Urban,Low,955,869.0636480849779,2016.8977925931397,30.31236618327688,829890.476415044,303,216,2720,9,223.737968175371,Monthly,UPI,15,17.610165364827324,7,1348.8667424410685,1
CUST-05916,33,Rural,Medium,17,672.7353677858334,2310.025494845889,6.488209996590234,11392.818708421442,157,72,8336,46,467.5990092599667,Weekly,Credit Card,2,8.09568722488578,8,3922.2757534603325,0
CUST-05028,52,Rural,Medium,288,88.60892555165279,1216.1610773000457,39.7899715370076,25607.293634434605,313,332,3510,24,287.77461310200874,Daily,Debit Card,6,43.74549451757384,3,7654.738215809266,1
CUST-01889,22,Rural,High,654,707.9768245970027,1714.531008837957,83.96677116586399,463114.86128714186,32,236,3267,19,437.72784374945167,Monthly,Debit Card,13,22.0240895064526,5,6324.233980930029,1
CUST-02126,51,Urban,Medium,891,242.57898065784406,907.5305215535566,76.52112406985135,216094.3773045781,228,224,9602,48,303.4015444918104,Daily,UPI,17,33.67514562176648,5,2719.980598856897,1
CUST-01941,37,Rural,Medium,601,354.25750720597927,2885.64626762886,67.62334632678477,212897.4550618967,81,314,1071,42,295.0664219685733,Monthly,Credit Card,2,13.3020725213801,4,4163.450828062172,1
CUST-06236,69,Suburban,Medium,434,863.9723867024879,2780.9241641785634,77.51776780841263,374882.3456695084,302,3,4320,23,54.40308164889196,Daily,Wallet,14,5.653710452727336,6,8291.700506029978,0
CUST-00139,57,Urban,High,446,728.4091060531089,652.6835754912238,5.343721612169342,324871.59019386827,218,256,4708,15,302.1183359038462,Daily,Wallet,18,19.402339096080365,5,4602.537301094651,1
CUST-01182,22,Rural,High,440,39.97433031781489,1576.1877247807436,53.10420808990876,17527.064968435196,155,203,2426,37,463.2745302932174,Daily,UPI,8,17.154592885642256,2,4431.56880638272,1
CUST-00404,20,Rural,Low,234,809.2637990126101,2112.4994413388586,20.04330571348149,189358.35274526657,154,285,8128,4,278.81880705646836,Daily,Credit Card,12,11.813649349297654,1,3183.0554469595845,1
CUST-01661,40,Urban,Medium,876,664.925837977656,1613.4867262377943,6.295373765740497,582497.5441894002,85,144,6079,18,341.83116124620295,Weekly,UPI,1,32.67993968796532,7,6973.10932463888,1
CUST-05438,46,Rural,Low,113,333.970697710048,1537.1089856537055,57.78115517906352,37701.43732737728,130,308,8401,14,133.9462324009441,Monthly,UPI,0,41.598151194373855,2,2185.693494209429,1
CUST-04910,57,Urban,Low,733,722.129328266673,1669.6068436353742,42.91169888095294,529325.8838040243,215,80,9499,25,296.93563682529356,Weekly,Debit Card,16,23.26404984011774,1,7743.770112153492,0
CUST-01161,31,Suburban,High,293,739.7528320852628,546.2299015932774,90.57586040050937,216810.67079073444,92,336,3141,5,156.40210561329977,Monthly,Debit Card,8,7.625613859528029,10,9121.052956265003,1
CUST-02831,36,Rural,Low,436,16.32981455525936,1669.0701679161805,29.639929248468547,7033.1299564515675,259,221,9711,22,490.79167229820126,Daily,Wallet,0,16.712788889465426,6,8665.548755312671,1
CUST-05270,52,Suburban,Low,230,331.220836361151,135.34887437333333,91.4430138309579,76246.45316236629,109,68,1654,50,249.60070722807592,Weekly,Credit Card,15,33.04209026079089,3,2679.825059952428,0
CUST-01232,53,Rural,Medium,663,266.6359131164596,4771.975930795187,55.67637278448196,176845.62615539556,35,295,1312,19,292.85728985272266,Monthly,Wallet,18,2.039759131838818,9,1588.580821436725,1
CUST-04712,43,Urban,Low,7,641.298603902047,3804.9287116823143,4.314453684266657,4466.4292393199385,213,309,8336,2,69.22001761701947,Daily,Wallet,20,24.30040373707634,5,9201.236407377466,1
CUST-00169,54,Urban,Low,694,720.7512195861528,3529.449134902286,43.50186801560731,500151.2790045686,318,64,4092,12,355.8327334312936,Monthly,Debit Card,15,47.747523453830574,1,9242.040181964516,0
CUST-01000,32,Urban,Medium,925,679.4843439412216,4577.7328410967875,21.747689413331234,628550.3291094368,180,310,8848,6,499.7275397997104,Monthly,Credit Card,2,46.185960862473586,9,9073.418460827319,1
CUST-03085,19,Suburban,Medium,297,13.408073954965635,3343.4777395730907,44.89199977744711,3967.9449582535535,226,121,3283,25,276.25408012335635,Daily,Credit Card,16,47.665244030319855,5,7228.3017452265,1
CUST-03260,63,Rural,High,679,770.9771922035183,1633.0010459285206,61.34907552134581,523439.46296516975,365,223,1453,18,247.86391138226315,Daily,Credit Card,2,30.5430401242005,9,1107.7050323610674,1
CUST-01381,66,Urban,Low,964,279.1654028102568,2423.752959311165,79.00877705643015,269022.665723195,246,127,8072,25,292.1235493440075,Weekly,Debit Card,10,31.529394821341537,8,7244.485815818765,1
CUST-05608,38,Suburban,Medium,531,117.68054923823881,3312.361540890203,28.32010355151374,62561.072307990085,319,268,9491,4,91.25231965872909,Weekly,Debit Card,16,29.828004357091196,10,9266.68393127681,1
CUST-04820,67,Urban,High,873,264.62793103647414,2277.4593279205346,59.50102684218479,231091.3213507703,15,286,9103,50,20.669428000759826,Monthly,Wallet,7,13.730722653241164,8,4611.634100569224,1
CUST-02428,62,Suburban,Medium,348,897.7924472285694,3376.6602293463034,4.809486218903952,312519.4982982628,199,149,8973,2,105.61895527863818,Daily,Debit Card,12,1.0956028387311,9,5705.053206378875,1
CUST-05350,51,Urban,Medium,94,625.621190629079,964.7060708577168,76.93137919399072,58858.025897375795,102,335,63,21,439.00507640757263,Monthly,Credit Card,19,36.95620485396618,2,8582.953277336646,1
CUST-01193,25,Rural,Low,138,947.8714539025591,3282.2482706347155,35.56697958525234,130780.06510112293,97,77,3089,20,496.8795091662352,Weekly,Credit Card,10,8.121528083421794,10,6333.0629428109205,0
CUST-02340,56,Suburban,High,505,932.2872893812024,1973.0600222850906,21.9101164479231,470748.9594634127,267,228,760,1,334.4070368301554,Daily,UPI,18,20.483192123876805,9,8535.042281233716,1
CUST-01386,47,Rural,Low,553,198.87375439064797,2083.646461628966,85.83137847255203,109881.53745199327,205,43,6859,1,78.39810778199046,Daily,Credit Card,17,6.273509921358923,7,1550.0068889568008,0
CUST-04363,52,Rural,Medium,918,215.92377232104812,3473.0013416422544,5.518233489676254,198229.6306998634,177,292,5803,15,77.85929822191868,Daily,UPI,5,25.405714934344502,2,278.8221624149053,1
CUST-00888,61,Urban,Medium,746,485.5936123056549,1469.4186993888634,70.66657251173645,362312.86742176604,248,339,7175,45,281.3726107847694,Daily,UPI,14,4.328375947545952,9,2871.648475422275,1
CUST-04931,30,Urban,High,574,419.3932139937574,4396.047076348783,66.60257386126045,240802.6033593075,277,323,7230,5,330.50193265877556,Daily,UPI,18,5.162211310142822,6,9120.543886377589,1
CUST-02489,60,Suburban,Low,121,990.8021471662889,310.34155081474455,16.152597937490665,119828.6123545377,328,219,1152,20,99.77748823533106,Weekly,Wallet,0,28.346265370467457,8,1227.0820299712896,1
CUST-05886,42,Rural,Medium,701,894.4368169191798,1715.6093112209376,83.78288234173064,626955.9274877168,195,67,4794,46,403.4274283683591,Weekly,UPI,0,27.478629813144593,10,755.78606661807,0
CUST-04890,66,Suburban,High,376,198.11822086630647,2917.6263608977915,43.706760876831254,74525.22223679375,354,248,4866,50,29.174449540963877,Weekly,Wallet,12,32.30250119794134,10,1246.6656251502634,1
CUST-00525,46,Rural,High,754,190.86204555826842,3076.451478683248,29.39213670330568,143882.56266679917,70,338,9374,29,18.170212773857884,Monthly,Wallet,19,37.94007766830613,4,9904.03195643498,1
CUST-02468,45,Suburban,Low,696,998.0675415102979,391.5590836740427,30.230973419276932,694633.6159599012,29,358,9831,26,452.8653395570495,Weekly,UPI,6,46.51546702216311,10,2661.7583662086577,1
CUST-00355,68,Urban,Low,946,147.3517952386473,1429.0624336450658,12.07966580547525,139421.14373208303,168,18,4245,16,118.77530299647503,Monthly,Credit Card,5,6.78024375505348,2,9333.658164835702,0
CUST-00177,30,Rural,Low,940,621.7245299107695,4664.651067605685,92.69289744877574,584334.3461134139,141,129,4192,7,228.91819016569636,Daily,UPI,19,38.03530140900314,3,3299.866661624343,1
CUST-02054,34,Rural,Medium,315,898.5116548075082,4045.0881216214793,97.01143014342897,282940.4225443323,95,161,8207,49,292.92932858750396,Monthly,Debit Card,14,35.44855999771865,8,9034.543490323935,1
CUST-04535,57,Suburban,Low,882,28.21753913337876,4431.061446390674,52.29806647583802,24952.83826709096,124,154,8036,26,133.5307247310897,Daily,Wallet,17,13.595777281961936,5,1345.3080357628578,1
CUST-01782,46,Rural,Medium,281,207.11126749419165,401.85798707510173,50.42894242404184,58245.513378985575,146,110,4852,1,142.61783436378605,Weekly,Debit Card,9,15.01480424445009,10,9816.442439756043,0
CUST-01947,34,Rural,Low,624,755.4578161975606,4233.862536703433,12.406649110303768,471436.1935901301,6,180,4443,30,80.39216812892536,Monthly,Wallet,10,46.38085535261298,8,7754.613123862653,1
CUST-02799,42,Rural,Low,449,52.41261373420771,2710.9348825353472,1.1388344149445073,23555.988801510444,113,217,6289,29,86.155443133549,Monthly,Wallet,6,33.835489212591405,6,5659.832470566115,1
CUST-01802,37,Urban,Low,484,412.6731483027037,2115.321537275111,62.434987323651605,199706.82310559842,105,257,4875,50,38.56909199883385,Monthly,Credit Card,1,18.90215889698079,6,7620.257250007049,1
CUST-06272,64,Urban,Low,163,600.8812505161196,1807.0159321320855,2.287188081491082,97876.58467708215,38,229,5376,36,307.95653323314417,Daily,Credit Card,5,2.4710427997676168,3,1882.4246868591856,1
CUST-04784,20,Rural,High,312,378.6553965071996,3236.0150842184876,16.507595482292473,118064.46254830375,24,331,1410,43,160.29659764852295,Monthly,Debit Card,16,12.325371761112589,5,7636.501235124095,1
CUST-04393,26,Suburban,High,599,901.4454863119366,366.57369392023514,53.44525708032631,540038.9819132839,300,132,7106,26,241.68706681698737,Monthly,UPI,0,21.740085524113073,3,572.0474060979296,1
CUST-03066,38,Rural,High,91,392.6440568317576,225.85083097509045,81.37541096395442,35645.985749256695,68,92,9993,30,38.27597913837521,Weekly,Debit Card,7,7.776497899580398,7,519.9689497213735,0
CUST-00198,50,Rural,Medium,186,491.3030415691122,3811.0432764547577,12.591163193526613,91354.08012971916,69,202,1750,5,387.52531011609517,Monthly,Debit Card,1,36.22135591274422,5,7382.040089316713,1
CUST-04292,55,Suburban,Low,609,367.93640727077167,1340.3321662656147,49.20635200829461,224137.13002348205,183,249,5571,42,103.89309732274582,Daily,Wallet,2,6.389130967628561,1,2752.4285314207655,1
CUST-01392,46,Rural,High,763,561.101009473634,3271.3111004871193,96.8001382394763,428136.27075874695,212,99,5036,50,490.82754159765466,Monthly,UPI,12,40.2915880116528,4,4600.078181147969,0
CUST-01742,22,Rural,High,559,949.0973082366712,4225.947157545065,44.62490749148974,530538.5555738504,173,46,6109,39,168.85172084943594,Daily,Debit Card,18,40.88286538315365,9,3565.779257489099,0
CUST-06174,63,Suburban,High,765,520.9619257437821,4871.12655750797,75.57836202617237,398504.8874756975,300,321,6180,46,408.6995245089427,Weekly,Debit Card,0,30.39639196269331,3,4676.44495344904,1
CUST-05705,29,Suburban,Low,584,671.2311981342201,3598.6565620559973,36.07312243146925,391991.7752164216,60,182,1248,50,55.13531547794221,Daily,Debit Card,4,32.414238598810556,8,1287.8117615874185,1
CUST-01746,20,Urban,Medium,22,436.47229291824823,996.1837210433732,74.4986933124994,9576.184723691733,94,216,3727,32,359.83412558026873,Weekly,Debit Card,14,6.691938938930076,2,8514.132224283885,1
CUST-02186,49,Rural,Low,189,594.4992264377814,4026.547944610241,96.38154200723503,112318.89517371608,189,52,5791,45,104.91310553640155,Daily,Credit Card,13,19.121517812127497,4,730.6783289462749,0
CUST-02018,52,Rural,Medium,670,390.73795493161595,2442.505890310506,16.380400229940967,261871.91543599384,119,59,1556,26,436.92767948863707,Daily,Wallet,18,18.20027789595129,4,6257.037034841239,0
CUST-03039,42,Suburban,Low,865,902.2533053532693,3536.723354203044,10.98704696561156,780460.3776177438,281,246,4328,33,332.01749573403686,Weekly,Debit Card,14,28.06864195381647,1,8412.030048993158,1
CUST-02751,29,Urban,High,481,280.89507880838016,2636.091623823207,8.781079344708582,135102.9831941471,171,311,1798,11,196.1491311299745,Daily,UPI,16,3.8231241053168987,3,6944.926240121906,1
CUST-01928,47,Urban,High,623,898.1619662536046,922.6549094507034,36.74700027535297,559614.4760051856,78,110,4056,44,488.90296187980255,Weekly,Debit Card,17,4.40809974761568,9,1336.0110702173927,0
CUST-05351,46,Urban,High,469,363.2866016065771,1403.187564713089,15.665572452063325,170335.39849623598,340,246,1927,31,428.9875135622868,Weekly,Wallet,19,38.26412433964965,8,9318.48761352383,1
CUST-06144,51,Rural,High,663,879.2773732639154,2792.1684509564197,2.574661954515103,582902.4390507141,320,107,5947,0,328.7260573955123,Weekly,Debit Card,6,16.100945180949253,5,1904.1290875453856,0
CUST-02356,67,Urban,High,712,415.4751927867105,3209.3383977849126,97.92923611031902,295908.87328021385,50,139,6267,46,446.0605673220984,Weekly,Wallet,17,16.826508405417997,2,3276.9673162638705,1
CUST-01923,62,Suburban,Low,633,708.0261923100193,4787.84056636426,69.34936469755189,448184.6584811668,142,216,4029,30,173.6734776052602,Weekly,Credit Card,18,47.16502308094051,8,5444.6982234786965,1
CUST-00246,43,Suburban,High,820,618.1891518189431,4906.333857895508,26.987135062647052,506844.2696965889,304,263,2456,39,174.30725729876923,Daily,Debit Card,13,41.22043961664237,4,7459.251290386145,1
CUST-02957,18,Suburban,High,367,415.42593578758726,3442.7476218241945,77.82395261500348,152533.74162435392,11,67,1480,35,326.9235586504636,Daily,Credit Card,11,19.805986197377397,1,6369.092727060795,0
CUST-06673,66,Rural,Medium,241,233.08262324736484,1017.6928005562678,34.40195346583448,56092.04511859145,202,342,6847,9,296.85248469783255,Monthly,UPI,18,39.01611700369564,3,2367.94234139279,1
CUST-04284,32,Rural,Medium,901,512.11996913795,3009.9128880243175,23.859284533363837,461397.7225158934,212,248,6899,13,268.01508025756647,Weekly,Debit Card,9,41.43922789146311,4,2056.7244096341424,1
CUST-04304,28,Suburban,High,150,220.7946435479938,1147.5325118835017,83.41226015525712,33061.619297715464,188,174,6838,27,427.59177366888383,Weekly,Wallet,16,24.901859297036783,9,9559.389144192213,1
CUST-06913,59,Suburban,Medium,255,31.108852745905562,2126.9643237307605,15.446089434315445,7993.955600637991,185,196,2311,25,14.238304012274828,Weekly,Debit Card,20,1.7955129567041836,7,1377.9876752363589,1
CUST-01098,23,Urban,Medium,982,430.85177272127606,867.7973358773211,61.059326884502106,423149.97272421676,345,172,7680,40,355.9835506031151,Daily,Credit Card,14,1.287377623781458,8,5934.2469757712315,1
CUST-03695,54,Rural,Medium,465,928.8583833107043,4150.012274764353,78.40336676368251,431829.9400496752,100,319,34,48,463.18784915812137,Monthly,Debit Card,2,2.2895816065522157,1,2301.3428504407884,1
CUST-04068,36,Urban,Medium,862,68.5645345819065,4209.236992591782,66.00912096800157,59088.324770676816,115,34,2631,26,234.12199183930653,Monthly,Wallet,11,14.425538788999601,10,1295.6414249122138,0
CUST-02808,32,Suburban,Low,380,859.3837976790151,372.62808530530157,79.06334814695214,326610.8252012689,18,37,6767,20,468.201399785727,Monthly,Wallet,16,9.06387489758621,2,6100.222473889204,0
CUST-03285,61,Urban,Low,434,776.389077251232,4941.539630025837,18.99983135162355,336987.2395430248,9,169,1826,41,263.278912479327,Daily,Credit Card,19,15.362202255698541,5,6878.208228146223,1
CUST-00625,53,Rural,High,720,230.32817263039425,1194.6307472607139,66.2838788966072,165812.90017347096,49,86,9212,3,471.75466648199165,Daily,Credit Card,18,12.313110274840426,8,1999.3252683422274,0
CUST-01652,58,Rural,Low,494,429.34214971342755,4937.747578899885,70.19678329347383,212073.58452280017,307,284,5123,1,351.811592453071,Daily,Credit Card,6,34.322565290793754,3,2238.9219672368513,1
CUST-01199,55,Suburban,High,472,913.6306496272713,2664.668176564999,1.5362135359045008,431228.47822180286,11,179,4128,3,96.33888224142694,Weekly,UPI,1,5.550449325181514,2,2942.565357616578,1
CUST-00487,67,Suburban,High,348,289.1882534053255,774.0648647514439,25.07984902696319,100570.42997567194,287,174,3651,28,26.16170388716438,Daily,Debit Card,12,11.157783793912726,6,5737.262471436814,1
CUST-06389,49,Urban,Low,510,55.447450005811895,2379.7852308429183,83.0410444704462,28310.14299517605,134,310,3877,7,467.65052708592884,Monthly,Debit Card,14,2.7347489996071004,9,781.3361133477412,1
CUST-03414,38,Suburban,Medium,804,449.59827640997077,3283.245664158113,56.17247827616338,361418.7073032475,272,70,3792,1,377.6958565545229,Monthly,Wallet,7,7.410927394671669,10,6041.342298177094,0
CUST-05426,45,Suburban,High,350,686.9323119672606,3224.730873953651,94.49208612734249,240382.20310596048,320,302,6526,19,87.60813949754426,Monthly,Debit Card,16,40.52956346983908,8,9554.940755024589,1
CUST-01231,44,Suburban,Low,278,49.93262765742462,2904.630136991957,67.1392092211479,13876.241594934923,231,325,3008,37,325.45680458509634,Daily,Wallet,1,42.22749244290289,6,3253.4120763600586,1
CUST-00397,52,Rural,High,212,707.5328414954673,795.1462721928474,46.298153384388726,149977.02961454188,110,61,4389,2,71.4456766001979,Weekly,UPI,6,1.425462889644717,1,7891.864475667901,0
CUST-01394,62,Urban,Medium,335,957.4857335155068,3391.054177445264,46.79206350122033,320732.32028495515,129,361,785,3,251.9989764389354,Daily,UPI,8,11.093210548118664,9,3231.8466716071916,1
CUST-01824,20,Urban,High,913,965.7895470085766,4298.444807113634,34.25131357433307,881692.8399707666,322,105,1336,43,329.86506999082025,Monthly,Debit Card,18,10.784569914497194,2,7540.606257440544,0
CUST-00681,31,Suburban,Medium,509,17.594091296890866,3286.193191486179,85.58446726768953,8872.20223973377,119,23,4637,25,331.83503031187473,Monthly,Wallet,14,31.82436641412177,1,8608.948619219944,0
CUST-06728,32,Urban,Medium,493,842.9331971099741,4049.540761239539,40.033200837366095,415550.0767723633,222,225,3928,44,262.27351205636785,Weekly,Wallet,11,39.51893455385884,8,8792.382704742784,1
CUST-04235,18,Urban,Low,616,437.5107060055839,423.2015087317428,17.050883775527822,269514.86341956153,198,3,4661,31,35.9270862267978,Weekly,Debit Card,4,41.09260914775475,1,5269.212910198044,0
CUST-05039,46,Urban,Medium,524,523.9082493445619,4363.653088556017,31.588298145725318,274437.066795247,57,117,9231,45,169.44825320773504,Monthly,Debit Card,8,26.580421081081326,6,6175.083842211056,0
CUST-02157,20,Urban,Medium,874,570.5883591932869,1582.7631445029913,90.88501524165817,498642.6264992508,37,362,6930,47,283.99264268518823,Weekly,Debit Card,0,21.3078236708873,5,3368.0808983804304,1
CUST-01167,52,Rural,Low,204,374.8348913037785,509.917740194486,31.35156738680543,76474.78392585566,85,264,6057,48,253.7565116735727,Monthly,Debit Card,5,24.95219660015241,10,8403.066959474334,1
CUST-05399,31,Rural,Medium,321,21.758220834117594,1327.9250069607563,92.76219380986042,7012.697502127223,280,200,6222,1,35.836494284806285,Monthly,UPI,6,24.04674363518533,2,6867.118038361779,1
CUST-00005,60,Suburban,Medium,358,776.5240767458365,1027.7510313769908,88.93208229868277,277973.751062191,56,103,9021,42,216.92952320501846,Weekly,UPI,17,38.2738515640435,5,3175.0282607288873,0
CUST-00420,59,Rural,Low,827,735.4581126407504,1894.9048823361609,25.988032533784246,608196.2473659558,280,220,1313,33,57.62114341878344,Daily,Wallet,6,29.52129649012036,7,9847.463742140946,1
CUST-06908,32,Suburban,High,317,405.95182152674363,3956.1382418751855,37.35419171500361,128767.49892609812,204,300,356,2,100.14379312400668,Monthly,Wallet,4,10.157238605425492,7,6409.319942742926,1
CUST-05542,39,Urban,Medium,781,591.2400157874529,2988.4211949859528,58.73548226048491,461658.9786516862,116,130,6589,34,338.0092489783865,Monthly,Wallet,20,22.70948936046753,6,4292.741781290808,1
CUST-02136,26,Suburban,Medium,540,696.1919800549404,2509.4612669083526,88.82785351459123,375861.2272515045,125,282,578,23,383.5411504982301,Daily,Credit Card,20,30.12306234368184,7,5921.196569225452,1
CUST-03178,21,Suburban,Low,434,923.9387313796959,1893.630913544573,28.07233237350975,401024.4194057805,260,180,1500,4,115.13684756434472,Monthly,Debit Card,1,30.7883714197157,7,6211.805705159202,1
CUST-04865,58,Suburban,High,61,230.6820670413673,3724.54938661083,56.80049375477854,14149.309989321297,66,154,1358,19,31.943733147463128,Weekly,Wallet,4,23.282508357771015,6,3786.872899584581,1
CUST-00763,53,Suburban,Medium,929,651.3307100416921,1218.7908483103326,20.741291128515627,605078.2873485662,2,184,1273,28,200.40917456710605,Weekly,Debit Card,3,1.2224451192588532,5,297.506957971784,1
CUST-04511,22,Suburban,Medium,669,274.8065719903119,1719.0478440672416,93.98602754466982,183794.05721084672,350,286,6219,44,413.8381774808222,Daily,Wallet,2,33.583817141871435,1,2345.1809663249987,1
CUST-04654,54,Urban,Low,808,481.5422160079135,2300.772527229915,63.72551333402751,389076.6898190051,72,342,9864,5,280.94695483299273,Weekly,Debit Card,5,11.38868861353625,1,4305.2514262933455,1
CUST-06043,57,Urban,High,384,581.5058935745908,393.1332733860453,40.008663444742616,223377.87779857195,13,290,98,41,390.0071355409816,Monthly,UPI,7,14.769710149209839,1,1427.2163456596065,1
CUST-03593,52,Urban,Medium,259,362.381070645754,121.25085256581738,41.43289137285828,93771.74385832374,53,184,1037,28,483.63535496162694,Daily,Debit Card,5,14.57271902218928,8,6214.79525538018,1
CUST-03125,52,Urban,Medium,634,862.8836366254819,490.91764607185104,85.00030983237453,547061.2189933183,194,109,5426,6,77.3736200254994,Weekly,Debit Card,9,22.1599177258784,7,6653.830486962933,0
CUST-04371,24,Rural,Medium,80,731.915513337515,635.2557345738738,51.17131009856532,58610.43654706307,307,136,8870,28,443.5657001494369,Monthly,Debit Card,14,18.700652975889632,5,2810.7277224572595,1
CUST-05016,43,Suburban,Low,96,790.333524580559,1859.095790930217,86.55579203069699,75956.27636691378,106,154,1029,30,331.0570630403881,Daily,Credit Card,1,38.72845796588232,4,2512.910635415809,1
CUST-06489,64,Urban,Medium,565,926.9125150305572,1880.3485128188295,73.38739250649706,523614.8985436947,171,313,3495,21,435.41727706302953,Weekly,Credit Card,17,45.21876949870441,10,3642.6149749783985,1
CUST-03702,21,Urban,Medium,378,479.4777476922619,654.4054068860929,24.729004688543547,181159.86187047925,68,249,4847,26,374.879785256623,Monthly,Wallet,7,27.57251276165758,1,6205.165428367207,1
CUST-00036,45,Rural,Low,681,887.1588278631544,810.2112314360763,61.47644580718357,604089.7485608864,176,82,2303,8,170.92631940443243,Daily,Wallet,4,2.313364667258515,1,1177.8085122858554,0
CUST-00541,56,Suburban,Low,165,348.55919944228106,2390.44521724231,85.36374034608363,57558.99606170768,129,151,8559,21,436.5529038077994,Daily,Credit Card,9,1.7307849800863004,5,6459.998119722974,1
CUST-03856,66,Suburban,Low,186,719.4067340167886,4935.03978235843,53.273713599046395,133782.61220862006,199,241,9749,15,114.92609209919297,Monthly,Wallet,14,37.14706831016246,8,7131.700640073023,1
CUST-06669,59,Rural,Low,948,585.6069332060911,3636.180675932743,25.21916626635652,555158.5607330196,137,364,3227,48,286.00621898501294,Weekly,Wallet,12,24.894399784950775,7,7983.548983237748,1
CUST-05421,29,Rural,Low,925,281.606662216816,3913.811583712243,73.68418328328217,260525.7555684194,305,344,9678,17,277.70205792542157,Weekly,UPI,19,19.556728038812846,7,3475.079447212116,1
CUST-01292,50,Suburban,Low,649,950.7486815982222,199.75928661604277,29.851449998596546,617044.5772325968,162,193,3386,1,70.2244641105218,Daily,UPI,16,18.42696875279127,10,6625.453584353027,1
CUST-06245,18,Rural,Medium,284,462.3481768284206,425.66332314536504,79.37082721056458,131384.3705276293,126,156,809,0,223.18195395062924,Monthly,UPI,9,23.11609160265573,2,2965.9007264528786,1
CUST-01878,58,Suburban,High,418,962.6459948601671,4899.368580647672,38.542582975921285,402388.2376659482,221,238,3499,24,203.6812638441035,Daily,UPI,12,22.453954115038474,2,3163.9537018521128,1
CUST-01835,57,Suburban,Low,706,848.8689025106855,2444.474503485679,25.067061927544273,599382.9173122465,136,344,9829,17,99.59761686391677,Monthly,UPI,9,34.47429261797762,5,4433.473293841555,1
CUST-01341,42,Suburban,Low,409,222.5715402674632,4017.039137440698,10.419140046993645,90934.18883972001,201,48,9563,28,398.1348772814496,Monthly,UPI,20,19.198557669321296,2,4859.147487382761,0
CUST-05894,23,Suburban,High,420,890.6783931317013,3667.2531406354256,89.28418089333131,374178.7828383443,64,42,4294,36,463.6482378247878,Monthly,Debit Card,2,31.602514549226818,8,5675.645422031138,0
